,Fecha,TC,Importe,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT,Tipo
346,2022-02-01,1.0,5192.0,830.72,0.0,0.0,6022.72,6022.72,
347,2022-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
348,2022-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
349,2022-02-01,1.0,2739.4799999999996,438.29,0.0,0.0,3177.7699999999995,3177.77,
350,2022-02-01,1.0,18.97,3.03,0.0,0.0,22.0,22.0,
351,2022-02-01,1.0,1918.34,306.93,0.0,0.0,2225.27,2225.27,
352,2022-02-01,1.0,258.63,41.38,0.0,0.0,300.01,300.01,
353,2022-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
354,2022-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
355,2022-02-01,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0,
356,2022-02-01,1.0,1449.2,0.0,0.0,0.0,1711.5,1782.0,
357,2022-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
358,2022-02-01,1.0,2376.23,380.2,0.0,0.0,2756.43,2756.43,
359,2022-02-01,1.0,117.0,0.0,0.0,0.0,117.0,117.0,
360,2022-02-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
361,2022-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
362,2022-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
363,2022-02-01,1.0,2898.0,463.68,0.0,0.0,3361.68,3361.68,
364,2022-02-01,1.0,4101.0,0.0,0.0,0.0,4101.0,4101.0,
365,2022-02-01,1.0,1724.14,275.86,0.0,0.0,2000.0,2000.0,
366,2022-02-01,1.0,900.0,144.0,0.0,0.0,1044.0,1044.0,
367,2022-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
368,2022-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
369,2022-02-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
370,2022-02-01,1.0,1367.24,218.76,0.0,0.0,1586.0,1586.0,
371,2022-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
372,2022-02-01,1.0,1919.2,307.07,0.0,0.0,2226.27,2226.27,
373,2022-02-01,1.0,989.18,158.27,0.0,0.0,1147.45,1147.45,
374,2022-02-01,1.0,2030.29,324.85,0.0,0.0,2355.14,2355.14,
375,2022-02-01,1.0,1449.2,0.0,0.0,0.0,1711.5,1782.0,
376,2022-02-01,1.0,1362.52,218.01,0.0,0.0,1580.53,1580.53,
377,2022-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
378,2022-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
379,2022-02-01,1.0,6600.0,171.8,0.0,0.0,7656.0,7656.0,
380,2022-02-01,1.0,676.87,108.3,0.0,0.0,785.17,785.17,
381,2022-02-01,1.0,2663.0,426.08,0.0,0.0,3089.08,3089.08,
382,2022-02-01,1.0,674.0,107.84,0.0,0.0,781.84,781.84,
383,2022-02-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
384,2022-02-01,1.0,0.0,0.0,0.0,0.0,0.0,1706.45,
385,2022-02-01,1.0,340.5,54.48,0.0,0.0,394.98,394.98,
386,2022-02-01,1.0,517.24,82.76,0.0,0.0,600.0,600.0,
387,2022-02-01,1.0,3309.05,529.45,0.0,0.0,3838.5,3838.5,
388,2022-02-01,1.0,933.68,149.39,0.0,0.0,1083.07,1083.07,
389,2022-02-01,1.0,7482.38,171.8,0.0,0.0,8679.56,8679.56,
390,2022-02-01,1.0,7333.4,171.8,0.0,0.0,8506.74,8506.74,
391,2022-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
392,2022-02-01,1.0,4310.34,689.66,0.0,0.0,5000.0,5000.0,
393,2022-02-01,1.0,0.0,0.0,0.0,0.0,0.0,305.0,
394,2022-02-01,1.0,3750.0,600.0,0.0,0.0,4350.0,4350.0,
395,2022-02-01,1.0,4290.0,686.4,0.0,0.0,4976.4,4976.4,
396,2022-02-01,1.0,193.97,31.04,0.0,0.0,225.01,225.01,
397,2022-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
398,2022-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
399,2022-02-01,1.0,480.0,76.8,0.0,0.0,556.8,556.8,
400,2022-02-01,1.0,332.07000000000005,53.13,0.0,0.0,385.20000000000005,385.2,
401,2022-02-01,1.0,18.97,3.03,0.0,0.0,22.0,22.0,
402,2022-02-01,1.0,618.0,98.88,0.0,0.0,716.88,716.88,
403,2022-02-01,1.0,156.0,0.0,0.0,0.0,156.0,156.0,
404,2022-02-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
405,2022-02-01,1.0,136.21,21.79,0.0,0.0,158.0,158.0,
406,2022-02-01,1.0,2390.0,382.4,0.0,0.0,2772.4,2772.4,
407,2022-02-01,1.0,2704.0,432.64,0.0,0.0,3136.64,3136.64,
408,2022-02-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
409,2022-02-01,1.0,3800.0,608.0,0.0,0.0,4408.0,4408.0,
410,2022-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
411,2022-02-01,1.0,2991.43,478.77,0.0,0.0,3470.2,3470.2,
412,2022-02-01,1.0,1449.2,602.89,0.0,0.0,1711.5,1782.0,
413,2022-02-01,1.0,1449.2,0.0,0.0,0.0,1711.5,1782.0,
414,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
415,2022-03-01,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6,
416,2022-03-01,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3,
417,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
418,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
419,2022-03-01,1.0,442.45,70.79,0.0,0.0,513.24,513.24,
420,2022-03-01,1.0,5370.0,859.2,0.0,0.0,6229.2,6229.2,
421,2022-03-01,1.0,4543.1,726.9,0.0,0.0,5270.0,5270.0,
422,2022-03-01,1.0,2555.7,408.91,0.0,0.0,2964.6099999999997,2964.61,
423,2022-03-01,1.0,4310.34,689.66,0.0,0.0,5000.0,5000.0,
424,2022-03-01,1.0,1449.2,0.0,0.0,0.0,1711.5,1782.0,
425,2022-03-01,1.0,490.0,78.4,0.0,0.0,568.4,568.4,
426,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
427,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
428,2022-03-01,1.0,-442.45,-70.79,0.0,0.0,-513.24,-513.24,
429,2022-03-01,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0,
430,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
431,2022-03-01,1.0,60.0,9.6,0.0,0.0,69.6,69.6,
432,2022-03-01,1.0,1960.0,313.6,0.0,0.0,2273.6,2273.6,
433,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
434,2022-03-01,1.0,3500.0,560.0,0.0,0.0,4060.0,4060.0,
435,2022-03-01,1.0,130.4,20.87,0.0,0.0,147.60000000000002,147.6,
436,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
437,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
438,2022-03-01,1.0,2522.55,403.61,0.0,0.0,2926.1600000000003,2926.16,
439,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,2062.5,
440,2022-03-01,1.0,343.97,55.03,0.0,0.0,399.0,399.0,
441,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
442,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
443,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
444,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
445,2022-03-01,1.0,90.52,14.48,0.0,0.0,105.0,105.0,
446,2022-03-01,1.0,1452.03,232.32,0.0,0.0,1684.35,1684.35,
447,2022-03-01,1.0,3040.0,486.4,0.0,0.0,3488.4,3488.4,
448,2022-03-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
449,2022-03-01,1.0,378.0,60.48,0.0,0.0,438.48,438.48,
450,2022-03-01,1.0,1291.98,206.72,0.0,0.0,1498.7,1498.7,
451,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
452,2022-03-01,1.0,1449.2,48.0,0.0,0.0,10348.0,10348.0,
453,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
454,2022-03-01,1.0,6336.0,1013.76,0.0,0.0,7349.76,7349.76,
455,2022-03-01,1.0,5500.0,880.0,0.0,0.0,6380.0,6380.0,
456,2022-03-01,1.0,3800.0,608.0,0.0,0.0,4408.0,4408.0,
457,2022-03-01,1.0,17.22,2.75,0.0,0.0,19.97,19.97,
458,2022-03-01,1.0,3530.16,564.82,0.0,0.0,4094.98,4094.98,
459,2022-03-01,1.0,80.0,0.0,0.0,0.0,80.0,80.0,
460,2022-03-01,1.0,8098.47,171.8,0.0,0.0,9394.220000000001,9394.22,
461,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
462,2022-03-01,1.0,170.06,27.21,0.0,0.0,197.27,197.27,
463,2022-03-01,1.0,1580.64,252.9,0.0,0.0,1833.5400000000002,1833.54,
464,2022-03-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
465,2022-03-01,1.0,5349.66,855.95,0.0,0.0,5100.009999999999,5100.01,
466,2022-03-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
467,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
468,2022-03-01,1.0,891.0,142.56,0.0,0.0,1033.56,1033.56,
469,2022-03-01,1.0,284.0,45.44,0.0,0.0,329.44,329.44,
470,2022-03-01,1.0,1540.0,246.4,0.0,0.0,1786.4,1786.4,
471,2022-03-01,1.0,1385.0,221.6,0.0,0.0,1606.6,1606.6,
472,2022-03-01,1.0,119.83,19.17,0.0,0.0,139.0,139.0,
473,2022-03-01,1.0,3415.15584,546.3830820000001,0.0,0.0,3961.5389219999997,189.31,
474,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
475,2022-03-01,1.0,3500.0,560.0,0.0,0.0,4060.0,4060.0,
476,2022-03-01,1.0,3250.0,520.0,0.0,0.0,3770.0,3770.0,
477,2022-03-01,1.0,2470.0,395.2,0.0,0.0,2865.2,2865.2,
478,2022-03-01,1.0,2264.9,362.39,0.0,0.0,2627.29,2627.29,
479,2022-03-01,1.0,2355.21,376.83,0.0,0.0,2732.04,2732.04,
480,2022-03-01,1.0,-4310.34,171.8,0.0,0.0,-5000.0,-5000.0,
481,2022-03-01,1.0,333.0,53.28,0.0,0.0,386.28,386.28,
482,2022-03-01,1.0,1449.2,0.0,0.0,0.0,1711.5,1782.0,
483,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
484,2022-03-01,1.0,687.93,110.07,0.0,0.0,798.0,798.0,
485,2022-03-01,1.0,256.0,40.96,0.0,0.0,296.96,296.96,
486,2022-03-01,1.0,279.0,44.64,0.0,0.0,323.64,323.64,
487,2022-03-01,1.0,1184.99,189.6,0.0,0.0,1374.59,1374.59,
488,2022-03-01,1.0,275.86,44.14,0.0,0.0,320.0,320.0,
489,2022-03-01,1.0,158.62,25.38,0.0,0.0,184.0,184.0,
490,2022-03-01,1.0,3400.0,544.0,0.0,0.0,3944.0,3944.0,
491,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
492,2022-03-01,1.0,948.96,151.83,0.0,0.0,1100.79,1100.79,
493,2022-03-01,1.0,76.51,12.24,0.0,0.0,88.75,88.75,
494,2022-03-01,1.0,700.0,112.0,0.0,0.0,812.0,812.0,
495,2022-03-01,1.0,122.65,19.63,0.0,0.0,138.85,138.85,
496,2022-03-01,1.0,728.8,116.61,0.0,0.0,845.41,845.41,
497,2022-03-01,1.0,1363.68,218.19,0.0,0.0,1581.8700000000001,1581.87,
498,2022-03-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
499,2022-03-01,1.0,653.14,104.5,0.0,0.0,757.64,757.64,
500,2022-03-01,1.0,900.0,144.0,0.0,0.0,1044.0,1044.0,
501,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
502,2022-03-01,1.0,160.0,0.0,0.0,0.0,160.0,160.0,
503,2022-03-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
504,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,3493.85,
505,2022-03-01,1.0,600.0,96.0,0.0,0.0,696.0,696.0,
506,2022-03-01,1.0,50.02,8.0,0.0,0.0,58.02,58.02,
507,2022-03-01,1.0,-136.21,-21.79,0.0,0.0,-158.0,-158.0,
508,2022-03-01,1.0,910.0,145.6,0.0,0.0,1055.6,1055.6,
509,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
510,2022-03-01,1.0,937.25,149.96,0.0,0.0,1087.21,1087.21,
511,2022-03-01,1.0,2592.0,414.72,0.0,0.0,3006.7200000000003,3006.72,
512,2022-03-01,1.0,1195.63,186.02,0.0,0.0,1381.65,1381.65,
513,2022-03-01,1.0,495.0,0.0,0.0,0.0,495.0,495.0,
514,2022-03-01,1.0,5900.0,944.0,0.0,0.0,6844.0,6844.0,
515,2022-03-01,1.0,318.75,51.0,0.0,0.0,369.75,369.75,
516,2022-03-01,1.0,5311.85,786.94,0.0,0.0,6098.790000000001,6098.79,
517,2022-03-01,1.0,8000.0,171.8,0.0,0.0,9280.0,9280.0,
518,2022-03-01,1.0,517.24,82.76,0.0,0.0,600.0,600.0,
519,2022-03-01,1.0,2980.0,476.8,0.0,0.0,3456.8,3456.8,
520,2022-03-01,1.0,4470.0,715.2,0.0,0.0,5185.2,5185.2,
521,2022-03-01,1.0,52.92,8.47,0.0,0.0,61.39,61.39,
522,2022-03-01,1.0,2479.01,396.64,0.0,0.0,2875.65,2875.65,
523,2022-03-01,1.0,1449.2,0.0,0.0,0.0,1711.5,1782.0,
524,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
525,2022-03-01,1.0,1293.1799999999998,206.91,0.0,0.0,1500.09,1500.09,
526,2022-03-01,1.0,1478.71,236.59,0.0,0.0,1715.3,1715.3,
527,2022-03-01,1.0,1233.0,197.28,0.0,0.0,1430.28,1430.28,
528,2022-03-01,1.0,1052.87,168.46,0.0,0.0,1221.33,1221.33,
529,2022-03-01,1.0,763.77,122.2,0.0,0.0,885.97,885.97,
530,2022-03-01,1.0,6324.0,1011.84,0.0,0.0,7335.84,7335.84,
531,2022-03-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
532,2022-03-01,1.0,500.0,80.0,0.0,0.0,580.0,580.0,
533,2022-03-01,1.0,977.91,156.47,0.0,0.0,1134.3799999999999,1134.38,
534,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
535,2022-03-01,1.0,1275.86,204.14,0.0,0.0,1480.0,1480.0,
536,2022-03-01,1.0,1630.17,260.83,0.0,0.0,1891.0,1891.0,
537,2022-03-01,1.0,646.55,103.45,0.0,0.0,750.0,750.0,
538,2022-03-01,1.0,1387.93,222.07,0.0,0.0,1610.0,1610.0,
539,2022-03-01,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0,
540,2022-03-01,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0,
541,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
542,2022-03-01,1.0,3643.0,0.0,0.0,0.0,3643.0,3643.0,
543,2022-03-01,1.0,162.13,25.94,0.0,0.0,188.07,188.07,
544,2022-03-01,1.0,1372.52,219.6,0.0,0.0,1592.12,1592.12,
545,2022-03-01,1.0,1664.9499999999998,266.39,0.0,0.0,1931.3399999999997,1931.34,
546,2022-03-01,1.0,1099.95,175.99,0.0,0.0,1275.94,1275.94,
547,2022-03-01,1.0,2040.8,326.53,0.0,0.0,2367.33,2367.33,
548,2022-03-01,1.0,3000.0,480.0,0.0,0.0,3480.0,3480.0,
549,2022-03-01,1.0,3400.0,544.0,0.0,0.0,3944.0,3944.0,
550,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
551,2022-03-01,1.0,420.15,67.22,0.0,0.0,487.37,487.37,
552,2022-03-01,1.0,416.96000000000004,66.71,0.0,0.0,483.67,483.67,
553,2022-03-01,1.0,350.0,56.0,0.0,0.0,406.0,406.0,
554,2022-03-01,1.0,3960.33,633.65,0.0,0.0,4593.98,4593.98,
555,2022-03-01,1.0,846.3,131.72,0.0,0.0,978.02,978.02,
556,2022-03-01,1.0,1275.86,204.14,0.0,0.0,1480.0,1480.0,
557,2022-03-01,1.0,1275.86,204.14,0.0,0.0,1480.0,1480.0,
558,2022-03-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
559,2022-03-01,1.0,1145.04,178.22,0.0,0.0,1323.26,1323.26,
560,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
561,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
562,2022-03-01,1.0,1064.66,170.35,0.0,0.0,1235.01,1235.01,
563,2022-03-01,1.0,1064.66,170.35,0.0,0.0,1235.01,1235.01,
564,2022-03-01,1.0,2380.0,380.8,0.0,0.0,2760.8,2760.8,
565,2022-03-01,1.0,5349.12,855.86,0.0,0.0,6204.98,6204.98,
566,2022-03-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
567,2022-03-01,1.0,364.35,58.3,0.0,0.0,422.65000000000003,422.65,
568,2022-03-01,1.0,823.1700000000001,131.71,0.0,0.0,954.8800000000001,954.88,
569,2022-03-01,1.0,205.67000000000002,32.91,0.0,0.0,238.58,238.58,
570,2022-03-01,1.0,4390.2,702.43,0.0,0.0,5092.63,5092.63,
571,2022-03-01,1.0,850.0,136.0,0.0,0.0,986.0,986.0,
572,2022-03-01,1.0,3360.0,537.6,0.0,0.0,3897.6,3897.6,
573,2022-03-01,1.0,2970.0,475.2,0.0,0.0,3445.2,3445.2,
574,2022-03-01,1.0,3844.7,615.15,0.0,0.0,4459.849999999999,4459.85,
575,2022-03-01,1.0,2556.0,408.96,0.0,0.0,2964.96,2964.96,
576,2022-03-01,1.0,258.63,41.38,0.0,0.0,300.01,300.01,
577,2022-03-01,1.0,8700.0,171.8,0.0,0.0,10092.0,10092.0,
578,2022-03-01,1.0,4767.59,762.81,0.0,0.0,5530.4,5530.4,
579,2022-03-01,1.0,3215.0,514.4,0.0,0.0,3729.4,3729.4,
580,2022-03-01,1.0,4879.36,780.7,0.0,0.0,5660.0599999999995,5660.06,
581,2022-03-01,1.0,8840.0,171.8,0.0,0.0,10254.4,10254.4,
582,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
583,2022-03-01,1.0,2593.84,415.01,0.0,0.0,3008.8500000000004,3008.85,
584,2022-03-01,1.0,-4310.34,171.8,0.0,0.0,-5000.0,-5000.0,
585,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
586,2022-03-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
587,2022-03-01,1.0,1449.2,0.0,0.0,0.0,1711.5,1782.0,
588,2022-03-01,1.0,567.0,90.72,0.0,0.0,657.72,657.72,
589,2022-03-01,1.0,1449.2,48.0,0.0,0.0,10348.0,10348.0,
590,2022-03-01,1.0,110.0,17.6,0.0,0.0,127.6,127.6,
591,2022-03-01,1.0,115.55999999999999,18.49,0.0,0.0,134.04999999999998,134.05,
592,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
593,2022-03-01,1.0,517.24,82.76,0.0,0.0,600.0,600.0,
594,2022-03-01,1.0,215.52,34.48,0.0,0.0,250.0,250.0,
595,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
596,2022-03-01,1.0,856.2,137.0,0.0,0.0,993.2,993.2,
597,2022-03-01,1.0,7791.04,171.8,0.0,0.0,9037.61,9037.61,
598,2022-03-01,1.0,5317.93,850.87,0.0,0.0,6168.8,6168.8,
599,2022-03-01,1.0,3861.0,0.0,0.0,0.0,3861.0,3861.0,
600,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
601,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
602,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
603,2022-03-01,1.0,1512.0,241.92,0.0,0.0,1753.92,1753.92,
604,2022-03-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
605,2022-03-01,1.0,271.07,43.37,0.0,0.0,314.44,314.44,
606,2022-03-01,1.0,3902.5,624.4,0.0,0.0,4526.9,4526.9,
607,2022-03-01,1.0,1240.0,198.4,0.0,0.0,1438.4,1438.4,
608,2022-03-01,1.0,3014.0,482.24,0.0,0.0,3496.24,3496.24,
609,2022-03-01,1.0,4892.0,782.72,0.0,0.0,5674.72,5674.72,
610,2022-03-01,1.0,6000.0,960.0,0.0,0.0,6960.0,6960.0,
611,2022-03-01,1.0,5112.0,817.92,0.0,0.0,5929.92,5929.92,
612,2022-03-01,1.0,750.03,120.01,0.0,0.0,870.04,870.04,
613,2022-03-01,1.0,2663.0,426.08,0.0,0.0,3089.08,3089.08,
614,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
615,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,2214.15,
616,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,3330.75,
617,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
618,2022-03-01,1.0,6878.0,171.8,0.0,0.0,7978.48,7978.48,
619,2022-03-01,1.0,600.0,96.0,0.0,0.0,696.0,696.0,
620,2022-03-01,1.0,1656.97,265.12,0.0,0.0,1922.0900000000001,1922.09,
621,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
622,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
623,2022-03-01,1.0,819.89,131.18,0.0,0.0,951.0699999999999,951.07,
624,2022-03-01,1.0,94.14,15.07,0.0,0.0,109.21000000000001,109.21,
625,2022-03-01,1.0,275.86,44.14,0.0,0.0,320.0,320.0,
626,2022-03-01,1.0,200.0,0.0,0.0,0.0,200.0,200.0,
627,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
628,2022-03-01,1.0,158.62,25.38,0.0,0.0,184.0,184.0,
629,2022-03-01,1.0,2470.0,395.2,0.0,0.0,2865.2,2865.2,
630,2022-03-01,1.0,258.63,41.38,0.0,0.0,300.01,300.01,
631,2022-03-01,1.0,159.48,25.52,0.0,0.0,185.0,185.0,
632,2022-03-01,1.0,296.56,47.44,0.0,0.0,344.0,344.0,
633,2022-03-01,1.0,505.17,80.83,0.0,0.0,586.0,586.0,
634,2022-03-01,1.0,-1200.0,-192.0,0.0,0.0,-1392.0,-1392.0,
635,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
636,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
637,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
638,2022-03-01,1.0,306.29,49.01,0.0,0.0,355.3,355.3,
639,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
640,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
641,2022-03-01,1.0,1054.6,168.74,0.0,0.0,1223.34,1223.34,
642,2022-03-01,1.0,50.0,8.0,0.0,0.0,58.0,58.0,
643,2022-03-01,1.0,3840.0,614.4,0.0,0.0,4454.4,4454.4,
644,2022-03-01,1.0,5349.66,855.95,0.0,0.0,5100.009999999999,5100.01,
645,2022-03-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
646,2022-03-01,1.0,7460.76,171.8,0.0,0.0,8654.48,8654.48,
647,2022-03-01,1.0,4592.0,734.72,0.0,0.0,5326.72,5326.72,
648,2022-03-01,1.0,1200.59,186.87,0.0,0.0,1387.46,1387.46,
649,2022-03-01,1.0,4127.5,660.4,0.0,0.0,4787.9,4787.9,
650,2022-03-01,1.0,45.69,7.31,0.0,0.0,53.0,53.0,
651,2022-03-01,1.0,2561.0,0.0,0.0,0.0,2561.0,2561.0,
652,2022-03-01,1.0,729.58,116.73,0.0,0.0,846.3100000000001,846.31,
653,2022-03-01,1.0,1449.2,0.0,0.0,0.0,1711.5,1782.0,
654,2022-03-01,1.0,1449.2,0.0,0.0,0.0,1711.5,1782.0,
655,2022-03-01,1.0,2991.43,478.77,0.0,0.0,3470.2,3470.2,
656,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
657,2022-03-01,1.0,760.0,121.6,0.0,0.0,881.6,881.6,
658,2022-03-01,1.0,4129.43,660.71,0.0,0.0,4790.14,4790.14,
659,2022-03-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
660,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
661,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
662,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
663,2022-03-01,1.0,2447.95,391.67,0.0,0.0,2839.62,2839.62,
664,2022-03-01,1.0,1449.2,0.0,0.0,0.0,1711.5,1782.0,
665,2022-03-01,1.0,1889.8,302.37,0.0,0.0,2192.17,2192.17,
666,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
667,2022-03-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
668,2022-03-01,1.0,220.0,35.2,0.0,0.0,255.2,255.2,
669,2022-03-01,1.0,1821.99,291.52,0.0,0.0,2113.51,2113.51,
670,2022-03-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
671,2022-03-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
672,2022-03-01,1.0,920.0,147.2,0.0,0.0,1067.2,1067.2,
673,2022-03-01,1.0,1992.0,318.72,0.0,0.0,2310.7200000000003,2310.72,
674,2022-03-01,1.0,517.24,82.76,0.0,0.0,600.0,600.0,
675,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
676,2022-03-01,1.0,240.0,38.4,0.0,0.0,278.4,278.4,
677,2022-03-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
678,2022-03-01,1.0,1834.07,293.45,0.0,0.0,2127.52,2127.52,
679,2022-03-01,1.0,3986.4,637.82,0.0,0.0,4624.22,4624.22,
680,2022-03-01,1.0,469.0,75.04,0.0,0.0,538.18,538.18,
681,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
682,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
683,2022-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
684,2022-03-01,1.0,1449.2,587.67,0.0,0.0,1711.5,1782.0,
685,2022-04-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
686,2022-04-01,1.0,490.0,78.4,0.0,0.0,568.4,568.4,
687,2022-04-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
688,2022-04-01,1.0,3380.0,540.8,0.0,0.0,3920.8,3920.8,
689,2022-04-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
690,2022-04-01,1.0,1797.64,287.62,0.0,0.0,2085.26,2085.26,
691,2022-04-01,1.0,1279.38,204.7,0.0,0.0,1484.0800000000002,1484.08,
692,2022-04-01,1.0,4543.1,726.9,0.0,0.0,5270.0,5270.0,
693,2022-04-01,1.0,1449.2,171.8,0.0,0.0,1711.5,1782.0,
